"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HEALTHEXP","TOT","USD_CAP","A","2011",4567.378,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2012",4782.333,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2013",4923.912,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2014",4934.568,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2015",4927.104,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2016",5095.836,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2017",5253.774,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2018",5482.27,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2019",5643.59,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2020",6192.982,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2021",6739.052,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2022",6729.134,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1970",215.232,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1971",227.155,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1972",252.413,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1973",296.855,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1974",356.185,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1975",404.623,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1976",405.967,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1977",436.397,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1978",503.71,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1979",508.089,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1980",500.307,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1981",563.139,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1982",595.608,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1983",634.13,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1984",644.193,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1985",605.897,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1986",666.359,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1987",767.622,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1988",884.715,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1989",951.371,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1990",1022.758,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1991",1069.019,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1992",1121.818,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1993",1171.927,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1994",1246.923,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1995",1306.447,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1996",1341.537,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1997",1419.393,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1998",1499.21,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1999",1565.445,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2000",1659.487,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2001",1799.514,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2002",1920.964,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2003",1917.07,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2004",2077.843,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2005",2194.439,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2006",2439.135,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2007",2540.611,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2008",2829.765,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2009",2947.565,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2010",3042.696,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2011",3132.309,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2012",3240.034,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2013",3388.248,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2014",3490.835,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2015",3500.719,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2016",3732.589,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2017",3842.325,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2018",3913.078,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2019",4249.593,"E"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2020",4469.383,"E"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2021",4921.245,"E"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2022",6060.93,"E"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1970",154.229,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1971",179.495,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1972",208.148,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1973",237.436,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1974",273.161,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1975",327.695,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1976",368.994,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1977",421.963,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1978",503.217,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1979",525.509,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1980",608.152,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1981",677.42,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1982",736.7,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1983",811.405,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1984",839.519,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1985",908.492,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1986",966.06,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1987",1037.617,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1988",1082.646,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1989",1114.748,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1990",1361.085,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1991",1481.429,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1992",1556.714,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1993",1605.399,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1994",1670.079,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1995",1769.673,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1996",1928.968,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1997",2198.562,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1998",2367.504,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1999",2518.86,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2000",2793.777,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2001",2938.351,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2002",3389.226,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2003",3447.941,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2004",3655.626,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2005",3740.873,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2006",3966.376,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2007",4311.768,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2008",4604.504,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2009",4675.689,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2010",4777.14,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2011",4965.184,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2012",5209.577,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2013",5485.874,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2014",5707.377,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2015",5726.877,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2016",5904.222,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2017",6234.379,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2018",6495.078,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2019",6476.378,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2020",6581.629,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2021",7042.618,"P"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2022",7771.165,"E"
"POL","HEALTHEXP","TOT","USD_CAP","A","1990",302.623,
"POL","HEALTHEXP","TOT","USD_CAP","A","1991",302.388,
"POL","HEALTHEXP","TOT","USD_CAP","A","1992",324.833,
"POL","HEALTHEXP","TOT","USD_CAP","A","1993",349.419,
"POL","HEALTHEXP","TOT","USD_CAP","A","1994",370.24,
"POL","HEALTHEXP","TOT","USD_CAP","A","1995",397.677,
"POL","HEALTHEXP","TOT","USD_CAP","A","1996",454.711,
"POL","HEALTHEXP","TOT","USD_CAP","A","1997",476.476,
"POL","HEALTHEXP","TOT","USD_CAP","A","1998",497.294,
"POL","HEALTHEXP","TOT","USD_CAP","A","1999",572.471,
"POL","HEALTHEXP","TOT","USD_CAP","A","2000",604.144,
"POL","HEALTHEXP","TOT","USD_CAP","A","2001",668.37,
"POL","HEALTHEXP","TOT","USD_CAP","A","2002",774.069,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2003",781.579,
"POL","HEALTHEXP","TOT","USD_CAP","A","2004",837.525,
"POL","HEALTHEXP","TOT","USD_CAP","A","2005",834.605,
"POL","HEALTHEXP","TOT","USD_CAP","A","2006",903.406,
"POL","HEALTHEXP","TOT","USD_CAP","A","2007",1050.928,
"POL","HEALTHEXP","TOT","USD_CAP","A","2008",1222.748,
"POL","HEALTHEXP","TOT","USD_CAP","A","2009",1312.444,
"POL","HEALTHEXP","TOT","USD_CAP","A","2010",1423.409,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2011",1496.615,
"POL","HEALTHEXP","TOT","USD_CAP","A","2012",1578.599,
"POL","HEALTHEXP","TOT","USD_CAP","A","2013",1670.783,
"POL","HEALTHEXP","TOT","USD_CAP","A","2014",1687.056,
"POL","HEALTHEXP","TOT","USD_CAP","A","2015",1818.883,
"POL","HEALTHEXP","TOT","USD_CAP","A","2016",1959.094,
"POL","HEALTHEXP","TOT","USD_CAP","A","2017",2062.735,
"POL","HEALTHEXP","TOT","USD_CAP","A","2018",2106.662,
"POL","HEALTHEXP","TOT","USD_CAP","A","2019",2232.347,
"POL","HEALTHEXP","TOT","USD_CAP","A","2020",2286.109,
"POL","HEALTHEXP","TOT","USD_CAP","A","2021",2522.435,
"POL","HEALTHEXP","TOT","USD_CAP","A","2022",2972.962,"P"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1970",44.603,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1971",54.359,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1972",77.37,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1973",97.447,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1974",111.447,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1975",149.609,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1976",158.575,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1977",158.057,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1978",179.873,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1979",191.184,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1980",255.535,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1981",289.173,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1982",315.546,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1983",309.161,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1984",314.303,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1985",371.664,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1986",463.516,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1987",495.002,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1988",575.521,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1989",578.368,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1990",630.448,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1991",734.165,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1992",790.8,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1993",823.992,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1994",862.681,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1995",1009.733,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1996",1085.917,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1997",1144.369,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1998",1194.221,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1999",1319.759,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2000",1642.936,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2001",1709.799,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2002",1839.118,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2003",1921.97,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2004",2085.322,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2005",2183.712,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2006",2240.819,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2007",2300.455,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2008",2448.035,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2009",2513.358,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2010",2580.158,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2011",2457.491,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2012",2420.856,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2013",2504.162,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2014",2537.592,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2015",2635.561,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2016",2815.177,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2017",2906.395,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2018",3134.128,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2019",3223.676,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2020",3354.909,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2021",3829.76,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2022",4162.088,"P"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1997",648.791,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1998",663.114,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1999",658.135,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2000",690.474,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2001",758.868,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2002",868.625,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2003",876.578,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2004",1100.648,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2005",1191.447,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2006",1342.665,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2007",1584.418,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2008",1687.058,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2009",1809.132,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2010",2011.258,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2011",1974.761,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2012",2097.401,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2013",2153.698,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2014",2010.11,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2015",2059.132,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2016",2039.611,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2017",1974.466,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2018",2008.975,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2019",2115.452,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2020",2125.666,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2021",2521.59,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2022",2755.944,"E"
"ESP","HEALTHEXP","TOT","USD_CAP","A","1970",82.955,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1971",102.157,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1972",120.249,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1973",132.68,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1974",163.855,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1975",185.557,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1976",222.183,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1977",252.866,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1978",276.854,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1979",296.83,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1980",330.297,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1981",360.758,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1982",389.049,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1983",420.609,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1984",429.37,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1985",444.876,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1986",471.863,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1987",521.903,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1988",637.608,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1989",713.201,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1990",821.704,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1991",898.666,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1992",980.365,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1993",1028.93,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1994",1052.85,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1995",1126.548,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1996",1179.773,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1997",1231.849,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1998",1302.054,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1999",1370.226,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2000",1524.076,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2001",1635.587,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2002",1803.5,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2003",2015.047,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2004",2123.064,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2005",2212.465,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2006",2394.239,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2007",2484.716,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2008",2671.937,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2009",2743.475,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2010",2737.508,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2011",2733.945,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2012",2728.146,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2013",2764.122,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2014",2857.671,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2015",3019.529,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2016",3148.656,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2017",3317.92,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2018",3427.322,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2019",3528.382,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2020",3715.968,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2021",4086.783,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2022",4431.858,"E"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1970",272.052,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1971",306.49,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1972",331.467,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1973",359.492,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1974",420.151,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1975",501.941,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1976",560.537,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1977",648.788,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1978",694.669,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1979",772.614,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1980",898.269,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1981",965.897,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1982",1023.743,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1983",1062.581,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1984",1122.729,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1985",1120.765,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1986",1155.201,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1987",1235.997,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1988",1302.959,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1989",1413.202,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1990",1489.775,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1991",1480.501,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1992",1537.277,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1993",1522.519,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1994",1519.052,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1995",1594.73,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1996",1691.128,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1997",1709.883,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1998",1808.561,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1999",1959.359,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2196.099,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2399.536,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2637.445,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2675.912,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2773.003,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2810.705,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3010.123,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3225.832,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3415.036,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3451.078,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3431.157,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4459.517,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4679.65,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",4731.983,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",4865.516,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5004.13,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2016",5127.577,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2017",5219.411,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2018",5419.273,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2019",5387.733,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2020",5733.534,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2021",6227.612,"P"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2022",6437.692,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1970",326.524,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1971",376.997,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1972",405.847,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1973",440.605,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1974",508.283,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1975",585.067,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1976",636.796,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1977",690.441,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1978",764.246,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1979",843.331,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1980",960.567,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1981",1068.338,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1982",1146.744,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1983",1252.064,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1984",1300.9,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1985",1487.125,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1986",1601.171,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1987",1720.506,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1988",1856.814,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1989",2018.304,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1990",2136.023,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1991",2334.495,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1992",2434.099,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1993",2492.24,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1994",2626.43,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1995",2611.094,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1996",2766.524,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1997",2873.708,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1998",2989.468,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1999",3103.729,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3326.318,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3554.272,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",3887.068,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",3915.233,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",4108.005,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4106.058,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4234.52,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4597.308,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",4905.058,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5059.23,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5046.462,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",5228.913,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",5463.4,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",5823.259,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",5984.648,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",6258.916,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2016",6547.904,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2017",6518.816,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2018",6601.596,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2019",6708.349,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2020",7022.378,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2021",7582.184,
